Model,Estación,Producto,Month,RMSE,MAPE
dummy_mean,ES6,95,Feb,0.0455478429053639,0.1264825167568584
dummy_mean,ES6,95,Mar,0.0566201924576613,0.1808455302966184
dummy_mean,ES6,95,Apr,0.0491670963524633,0.1195808628932334
dummy_mean,ES6,95,May,0.0433321448454935,0.115836073202854
dummy_mean,ES6,95,Jun,0.0604777439801769,0.1485625805849982
dummy_mean,ES6,95,Jul,0.1035387069255978,0.2083980812259764
dummy_mean,ES6,95,Aug,0.1069894315498599,0.2198167867244486
dummy_mean,ES6,95,Sep,0.057742933637686,0.1277989819140362
dummy_mean,ES6,95,Oct,0.0586448892016378,0.1664792034712193
dummy_mean,ES6,95,Nov,0.0580363375231807,0.1657375693738099
dummy_mean,ES6,95,Dec,0.0660440984760432,0.2020751407560455
dummy_mean,ES6,95,Jan,0.0526016079455248,0.1637527111972764
dummy_mean,ES6,GOA,Feb,0.1164437710155599,0.1682278178718734
dummy_mean,ES6,GOA,Mar,0.2004822571852035,1.2108131779491211
dummy_mean,ES6,GOA,Apr,0.097060811624936,0.1388778330984498
dummy_mean,ES6,GOA,May,0.1093473066318731,0.144200829071427
dummy_mean,ES6,GOA,Jun,0.1021091401302594,0.1359609304429866
dummy_mean,ES6,GOA,Jul,0.2104913093441032,1.0831027524090202
dummy_mean,ES6,GOA,Aug,0.1383043056861317,0.1787756659880423
dummy_mean,ES6,GOA,Sep,0.1054085271468248,0.1384345924602633
dummy_mean,ES6,GOA,Oct,0.1179797041734576,0.1672435647523166
dummy_mean,ES6,GOA,Nov,0.1125365369888526,0.168249974548072
dummy_mean,ES6,GOA,Dec,0.1934126394935302,0.6611545896813281
dummy_mean,ES6,GOA,Jan,0.173842875542501,0.5084904532987452
dummy_mean,ES7,95,Feb,0.0526428424357764,0.20050182506722
dummy_mean,ES7,95,Mar,0.0500742372030053,0.2263267682808774
dummy_mean,ES7,95,Apr,0.0523515785636822,0.1865207887773182
dummy_mean,ES7,95,May,0.0555549145158719,0.1798441470205267
dummy_mean,ES7,95,Jun,0.0370135242846186,0.1372378141950711
dummy_mean,ES7,95,Jul,0.051065471543562,0.2133954510886036
dummy_mean,ES7,95,Aug,0.0496111388866596,0.2004638137413502
dummy_mean,ES7,95,Sep,0.0469627633716826,0.1923774492173654
dummy_mean,ES7,95,Oct,0.048580905395952,0.2012682075413304
dummy_mean,ES7,95,Nov,0.0548089309326331,0.2453173657340604
dummy_mean,ES7,95,Dec,0.0712892891336996,0.3788790544144504
dummy_mean,ES7,95,Jan,0.0503110927151516,0.2182304417489386
dummy_mean,ES7,GOA,Feb,0.1293126250966802,0.2427449438410237
dummy_mean,ES7,GOA,Mar,0.2150959629615904,1.7419461702542955
dummy_mean,ES7,GOA,Apr,0.1592077107800072,0.2697344135655993
dummy_mean,ES7,GOA,May,0.1508515316989805,0.2506280040909409
dummy_mean,ES7,GOA,Jun,0.1555991954507716,0.217648354037428
dummy_mean,ES7,GOA,Jul,0.1889059515066148,84962214563752.95
dummy_mean,ES7,GOA,Aug,0.1383380385160675,0.2718317354495544
dummy_mean,ES7,GOA,Sep,0.1282858967596336,0.1982753861060425
dummy_mean,ES7,GOA,Oct,0.1399936426120988,0.2696167698739325
dummy_mean,ES7,GOA,Nov,0.1319901651004595,0.2457397437123099
dummy_mean,ES7,GOA,Dec,0.1951496184007168,1.800242881596391
dummy_mean,ES7,GOA,Jan,0.1595993441526304,0.6220846058503771
dummy_mean,ES8,95,Feb,0.0249563111420093,0.589811753859475
dummy_mean,ES8,95,Mar,0.0237845565526084,0.3410317563888107
dummy_mean,ES8,95,Apr,0.0245397005187387,0.3815384555773428
dummy_mean,ES8,95,May,0.0236122933009393,0.276609294046293
dummy_mean,ES8,95,Jun,0.0204309811451501,0.2153372079516019
dummy_mean,ES8,95,Jul,0.0475785678043991,0.3199096297669915
dummy_mean,ES8,95,Aug,0.0931557503315144,0.4957094295595248
dummy_mean,ES8,95,Sep,0.0267119726252873,0.2156861830789078
dummy_mean,ES8,95,Oct,0.018813522524347,0.1978635924588947
dummy_mean,ES8,95,Nov,0.0268968246216517,0.4321671201904587
dummy_mean,ES8,95,Dec,0.0277205593810843,0.278859440331572
dummy_mean,ES8,95,Jan,0.0256518606703207,0.368402827012474
dummy_mean,ES8,GOA,Feb,0.1172776389176416,0.2867424654374817
dummy_mean,ES8,GOA,Mar,0.1564561852585271,0.7114490321248381
dummy_mean,ES8,GOA,Apr,0.0916487190106459,0.2447381260667005
dummy_mean,ES8,GOA,May,0.1072532567001347,0.2604740565032453
