year,section,population_00-19,population_20-29,population_30-49,population_50-64,population_65-99,population_total,lat,lon
2017,1501901006,139.0,74.0,300.0,182.0,185.0,880.0,43.21220235934644,-8.701374446269545
2017,1501901007,175.0,114.0,241.0,158.0,188.0,876.0,43.20027152112059,-8.693749597543356
2017,1501901008,139.0,69.0,193.0,146.0,154.0,701.0,43.215705561477385,-8.72527276014203
2017,1501901009,231.0,112.0,391.0,290.0,365.0,1389.0,43.22846459844659,-8.66789264152783
2017,1501901010,134.0,96.0,249.0,268.0,284.0,1031.0,43.21611507365882,-8.640791732320233
2017,1501901011,77.0,46.0,152.0,140.0,189.0,604.0,43.186522589428456,-8.65151687825945
2017,1501901012,85.0,53.0,148.0,146.0,219.0,651.0,43.181241250218086,-8.68088345799593
2017,1501901013,119.0,73.0,256.0,229.0,310.0,987.0,43.23827124682857,-8.742752015095181
2017,1501901014,69.0,51.0,140.0,159.0,197.0,616.0,43.24795012264766,-8.693140884980508
2017,1501901015,97.0,67.0,206.0,214.0,276.0,860.0,43.198448865290096,-8.623248998374745
2017,1501901016,56.0,63.0,133.0,151.0,296.0,699.0,43.17114217196634,-8.605052446970793
2017,1501901017,118.0,76.0,240.0,240.0,369.0,1043.0,43.14516682859073,-8.643836577104299
2017,1501901019,86.0,67.0,202.0,185.0,250.0,790.0,43.13181155148461,-8.680122230509669
2017,1501901020,108.0,69.0,218.0,172.0,226.0,793.0,43.27288763964425,-8.71618772537049
2017,1501901021,62.0,42.0,169.0,150.0,219.0,642.0,43.278773610555426,-8.665587214272618
2017,1501901022,65.0,39.0,163.0,141.0,212.0,620.0,43.293674286182004,-8.62877622080939
2017,1501901023,384.0,133.0,710.0,258.0,237.0,1722.0,43.20764011257451,-8.697282754351338
2017,1501901024,242.0,100.0,426.0,193.0,287.0,1248.0,43.217120979550856,-8.703549118622728
2017,1501901025,179.0,87.0,315.0,211.0,195.0,987.0,43.21269502490796,-8.685844504953316
2017,1501901026,285.0,119.0,506.0,282.0,245.0,1437.0,43.21787635777465,-8.687287142118414
2017,1501901027,325.0,131.0,599.0,301.0,321.0,1677.0,43.22235120646358,-8.688421477221372
2017,1501901029,486.0,174.0,814.0,352.0,246.0,2072.0,43.21168742469575,-8.694315328051221
2017,1501901030,188.0,126.0,342.0,244.0,275.0,1175.0,43.20707426965474,-8.68868601301037
2017,1502001001,99.0,74.0,216.0,207.0,327.0,923.0,42.822064146907294,-9.084955681053845
2017,1502001002,130.0,96.0,310.0,282.0,447.0,1265.0,42.790417582938865,-9.1174066551701
2017,1502002001,81.0,58.0,172.0,175.0,286.0,772.0,42.859150360373214,-9.080597614438304
2017,1502002002,98.0,70.0,255.0,245.0,432.0,1100.0,42.87876486534627,-9.120069582718369
2017,1502101001,218.0,97.0,415.0,207.0,219.0,1156.0,43.23262462519168,-8.347442480390882
2017,1502101002,120.0,86.0,294.0,271.0,396.0,1167.0,43.188659083664156,-8.372730868563233
2017,1502101003,472.0,166.0,838.0,289.0,332.0,2097.0,43.22469002867526,-8.37683621056203
2017,1502102001,132.0,54.0,248.0,174.0,235.0,843.0,43.24093290539187,-8.312807779996678
2017,1502102002,117.0,79.0,240.0,209.0,329.0,974.0,43.24576379687653,-8.355819784592997
2017,1502201001,76.0,62.0,184.0,148.0,239.0,709.0,43.67134422898901,-8.059151162912155
2017,1502201002,323.0,184.0,644.0,420.0,544.0,2115.0,43.66359189188857,-8.048345115433431
2017,1502201003,329.0,202.0,578.0,398.0,425.0,1932.0,43.65551699486942,-8.050646821509627
2017,1502201004,159.0,104.0,342.0,343.0,485.0,1433.0,43.682126402241366,-8.009876349685003
2017,1502201006,82.0,42.0,156.0,147.0,272.0,699.0,43.65466740178081,-7.979248983763282
2017,1502301001,154.0,121.0,322.0,322.0,456.0,1375.0,42.936219741550374,-9.157173390681159
2017,1502301002,340.0,189.0,618.0,423.0,395.0,1965.0,42.955348180716264,-9.186997228009863
2017,1502301003,353.0,166.0,591.0,303.0,322.0,1735.0,42.95457881458866,-9.191509152083217
2017,1502302001,279.0,141.0,482.0,366.0,457.0,1725.0,42.97424388911586,-9.218439673439471
2017,1502302002,92.0,76.0,174.0,158.0,239.0,739.0,42.98944541986809,-9.190400079980174
2017,1502401001,280.0,144.0,655.0,370.0,490.0,1939.0,43.18566782173356,-8.476663474711083
2017,1502401002,104.0,69.0,208.0,169.0,219.0,769.0,43.19367161623695,-8.426505655344263
2017,1502401003,111.0,77.0,301.0,237.0,400.0,1126.0,43.142970269287346,-8.495077628605598
2017,1502401004,133.0,100.0,301.0,208.0,416.0,1158.0,43.15421913616209,-8.549737662868514
2017,1502501001,108.0,99.0,271.0,250.0,442.0,1170.0,43.611686666510074,-7.962457075533316
2017,1502701001,255.0,126.0,514.0,334.0,572.0,1801.0,43.24181960258765,-8.138425218340032
2017,1502801001,211.0,162.0,427.0,399.0,393.0,1592.0,42.93145894012728,-9.198499820626933
2017,1502901001,171.0,89.0,336.0,302.0,374.0,1272.0,43.18579158428165,-8.776620100294432
2017,1502901002,46.0,51.0,145.0,180.0,275.0,697.0,43.20591326827059,-8.806403666470414
2017,1502902001,132.0,93.0,294.0,287.0,430.0,1236.0,43.137129752116486,-8.805193655477394
2017,1502902002,175.0,110.0,374.0,337.0,505.0,1501.0,43.13518620743042,-8.728048235111133
2017,1502902003,218.0,130.0,408.0,392.0,459.0,1607.0,43.19622035841232,-8.737696471904806
2017,1503001001,129.0,90.0,291.0,185.0,275.0,970.0,43.37009101052975,-8.396034318744706
2017,1503001002,99.0,58.0,257.0,169.0,235.0,818.0,43.3716623335319,-8.397736431904844
2017,1503001003,195.0,111.0,457.0,244.0,272.0,1279.0,43.37061521074708,-8.393495734827672
2017,1503001004,204.0,153.0,466.0,310.0,397.0,1530.0,43.3694820207131,-8.406006484728614
2017,1503001005,188.0,86.0,427.0,257.0,420.0,1378.0,43.37053246762512,-8.391644566423517
2017,1503001006,108.0,60.0,285.0,155.0,266.0,874.0,43.37247668187471,-8.397787214402323
2017,1503001007,167.0,193.0,610.0,388.0,448.0,1806.0,43.371628927478405,-8.403689336274661
2017,1503001008,162.0,131.0,447.0,257.0,377.0,1374.0,43.3719532394502,-8.400681914550434
2017,1503001009,231.0,142.0,446.0,249.0,277.0,1345.0,43.36927819039194,-8.400897385369989
2017,1503001012,166.0,124.0,319.0,227.0,334.0,1170.0,43.366232668267195,-8.403426441585232
2017,1503002001,148.0,85.0,360.0,209.0,279.0,1081.0,43.37388883398116,-8.397791775017112
2017,1503002002,108.0,73.0,248.0,129.0,233.0,791.0,43.375721541668334,-8.399311267036538
2017,1503002003,272.0,138.0,498.0,297.0,474.0,1679.0,43.37415440234454,-8.401788764209941
2017,1503002004,99.0,52.0,239.0,140.0,278.0,808.0,43.37368625111059,-8.395636436565656
2017,1503002005,137.0,68.0,310.0,205.0,288.0,1008.0,43.37486685922182,-8.396803363287784
2017,1503002006,184.0,100.0,456.0,269.0,400.0,1409.0,43.376815868583115,-8.39749383433291
2017,1503002007,280.0,133.0,549.0,353.0,442.0,1757.0,43.37503662917914,-8.394446489160513
2017,1503002008,404.0,175.0,660.0,423.0,342.0,2004.0,43.378179864114045,-8.39586511782411
2017,1503002009,314.0,149.0,633.0,356.0,405.0,1857.0,43.37817405227166,-8.399654539031708
2017,1503002010,206.0,135.0,461.0,277.0,284.0,1363.0,43.37752417251575,-8.401295563286194
2017,1503002011,146.0,82.0,312.0,229.0,244.0,1013.0,43.37617925650944,-8.403485472723919
2017,1503002012,124.0,91.0,338.0,185.0,256.0,994.0,43.37720468600174,-8.403171325432108
2017,1503002013,166.0,86.0,391.0,192.0,231.0,1066.0,43.37852775261272,-8.40275210473836
2017,1503002014,144.0,86.0,308.0,205.0,232.0,975.0,43.3773237167915,-8.406224122724693
2017,1503002015,176.0,93.0,431.0,251.0,390.0,1341.0,43.37839222109511,-8.404836995113802
2017,1503002016,151.0,82.0,327.0,192.0,303.0,1055.0,43.3798843292848,-8.40519040253058
2017,1503002017,277.0,132.0,567.0,318.0,391.0,1685.0,43.38002123956967,-8.402547303248001
2017,1503002018,262.0,152.0,605.0,322.0,343.0,1684.0,43.380087437646964,-8.400176004774565
2017,1503002019,106.0,61.0,219.0,174.0,215.0,775.0,43.38111314747101,-8.401005327146724
2017,1503002020,157.0,76.0,351.0,246.0,366.0,1196.0,43.379485111817004,-8.408529916858253
2017,1503002021,349.0,124.0,666.0,359.0,271.0,1769.0,43.38231002675062,-8.408534448398575
2017,1503002022,273.0,216.0,400.0,619.0,328.0,1836.0,43.38452153698248,-8.39537870752937
2017,1503002023,99.0,79.0,254.0,202.0,385.0,1019.0,43.38500800245755,-8.402291401296287
2017,1503003001,144.0,94.0,190.0,187.0,249.0,864.0,43.36646909081798,-8.40627810931537
2017,1503003002,251.0,111.0,327.0,251.0,371.0,1311.0,43.366231465533374,-8.408147556461412
2017,1503003003,244.0,88.0,336.0,247.0,578.0,1493.0,43.365374252287026,-8.409360271754391
2017,1503003004,167.0,87.0,363.0,208.0,206.0,1031.0,43.36422545924858,-8.411570322431983
2017,1503003005,266.0,101.0,362.0,258.0,404.0,1391.0,43.36359986620341,-8.409108326056472
2017,1503003006,161.0,120.0,286.0,254.0,325.0,1146.0,43.36378688649398,-8.407133784248328
2017,1503003007,255.0,121.0,348.0,290.0,428.0,1442.0,43.36228698869552,-8.405147210947227
2017,1503003009,156.0,88.0,305.0,233.0,458.0,1240.0,43.36237398238733,-8.409295841987612
2017,1503003010,167.0,119.0,343.0,270.0,282.0,1181.0,43.3612549268611,-8.409568481793828
2017,1503003011,195.0,68.0,292.0,197.0,264.0,1016.0,43.36140422581079,-8.407320887063204
2017,1503003012,156.0,86.0,327.0,171.0,186.0,926.0,43.36024334408206,-8.408604536202668
2017,1503003013,197.0,130.0,466.0,275.0,333.0,1401.0,43.35937702735602,-8.408655943836603
2017,1503003014,163.0,89.0,370.0,181.0,271.0,1074.0,43.359759142847146,-8.405959052784317
2017,1503003015,152.0,92.0,262.0,233.0,357.0,1096.0,43.359968564931634,-8.404596994504729
2017,1503003016,265.0,157.0,457.0,422.0,491.0,1792.0,43.3578732342863,-8.404066513312378
2017,1503003017,157.0,109.0,381.0,295.0,418.0,1360.0,43.3558340831318,-8.40518651273692
2017,1503003018,188.0,94.0,346.0,287.0,511.0,1426.0,43.35436580900475,-8.403956864314233
2017,1503003020,212.0,133.0,513.0,315.0,348.0,1521.0,43.35870079372339,-8.400066572807194
2017,1503003021,144.0,72.0,235.0,143.0,234.0,828.0,43.3646049892811,-8.41028965878731
2017,1503003022,96.0,92.0,275.0,212.0,313.0,988.0,43.35610324443992,-8.400676128637935
2017,1503003023,80.0,64.0,158.0,171.0,227.0,700.0,43.356382610502976,-8.395268142762228
2017,1503004001,127.0,90.0,277.0,189.0,289.0,972.0,43.361758820731204,-8.414683189688922
2017,1503004002,157.0,116.0,304.0,260.0,360.0,1197.0,43.361284782365686,-8.412367987420172
2017,1503004003,151.0,119.0,295.0,273.0,289.0,1127.0,43.35977669184495,-8.415843952440573
2017,1503004004,167.0,134.0,372.0,262.0,264.0,1199.0,43.35869683535776,-8.416619673938996
2017,1503004005,144.0,124.0,345.0,260.0,376.0,1249.0,43.35846920011486,-8.418861017156972
2017,1503004006,194.0,119.0,316.0,234.0,304.0,1167.0,43.35854259172068,-8.41389305220045
2017,1503004007,250.0,195.0,522.0,473.0,412.0,1852.0,43.3584244790122,-8.409369638068172
2017,1503004008,138.0,120.0,362.0,231.0,316.0,1167.0,43.35743278164167,-8.408787708943127
2017,1503004009,131.0,113.0,335.0,237.0,322.0,1138.0,43.35708164527344,-8.407403010344675
2017,1503004010,194.0,130.0,472.0,346.0,443.0,1585.0,43.35541568353404,-8.407463247593471
2017,1503004011,176.0,102.0,353.0,224.0,335.0,1190.0,43.354955280196144,-8.410185970993158
2017,1503004012,162.0,102.0,371.0,260.0,286.0,1181.0,43.356546480271454,-8.410180542466746
2017,1503004013,179.0,142.0,430.0,294.0,483.0,1528.0,43.35686382671878,-8.412138463505526
2017,1503004014,79.0,71.0,217.0,219.0,243.0,829.0,43.356660287048065,-8.41385649207346
2017,1503004015,221.0,117.0,452.0,310.0,484.0,1584.0,43.357623916077635,-8.417200582387064
2017,1503004018,133.0,107.0,305.0,217.0,282.0,1044.0,43.353114820051836,-8.407260483599066
2017,1503004019,113.0,75.0,289.0,187.0,227.0,891.0,43.35354437019732,-8.412027955050098
2017,1503004020,169.0,122.0,402.0,256.0,322.0,1271.0,43.350743575905184,-8.412378392176045
2017,1503004021,97.0,76.0,226.0,148.0,164.0,711.0,43.355032817248414,-8.412666392399041
2017,1503004022,159.0,95.0,350.0,192.0,287.0,1083.0,43.35427625411669,-8.413233206066261
2017,1503004023,231.0,184.0,501.0,406.0,485.0,1807.0,43.35292573658629,-8.414167816903205
2017,1503004024,93.0,74.0,226.0,196.0,213.0,802.0,43.3514722441151,-8.41454954241612
2017,1503004025,157.0,102.0,326.0,213.0,258.0,1056.0,43.355637669514714,-8.411174730175322
2017,1503004026,145.0,85.0,303.0,184.0,234.0,951.0,43.359155318202795,-8.418189023361506
2017,1503004028,160.0,116.0,366.0,311.0,332.0,1285.0,43.35693079804512,-8.415480951902193
2017,1503004029,114.0,69.0,277.0,208.0,335.0,1003.0,43.352555366695206,-8.412335326538393
2017,1503005001,271.0,134.0,438.0,302.0,497.0,1642.0,43.367980830969536,-8.40956986371145
2017,1503005002,147.0,72.0,236.0,208.0,392.0,1055.0,43.36774944127983,-8.413140319854055
2017,1503005003,262.0,148.0,366.0,341.0,388.0,1505.0,43.366440167552064,-8.412058153081777
2017,1503005004,389.0,135.0,510.0,348.0,380.0,1762.0,43.36456587103495,-8.415075196838098
2017,1503005005,200.0,109.0,334.0,282.0,372.0,1297.0,43.36631499264706,-8.41785121963757
2017,1503005006,233.0,108.0,489.0,279.0,389.0,1498.0,43.36995134098484,-8.421544137098369
2017,1503005007,295.0,166.0,474.0,474.0,374.0,1783.0,43.36750803144067,-8.423587424918402
2017,1503005008,243.0,206.0,546.0,519.0,490.0,2004.0,43.37157279471893,-8.426153837759149
2017,1503005009,195.0,132.0,407.0,260.0,353.0,1347.0,43.37214131860552,-8.42088164598841
2017,1503005010,100.0,65.0,250.0,226.0,203.0,844.0,43.37525241762184,-8.42188153299299
2017,1503005011,287.0,108.0,494.0,301.0,256.0,1446.0,43.37607276579041,-8.438946496116152
2017,1503005012,330.0,149.0,630.0,403.0,252.0,1764.0,43.36732348884611,-8.431479780587727
2017,1503005013,186.0,91.0,282.0,216.0,305.0,1080.0,43.36547835634771,-8.411865301791593
2017,1503005014,376.0,162.0,593.0,374.0,553.0,2058.0,43.36939675806365,-8.417245131045727
2017,1503005015,212.0,118.0,419.0,273.0,368.0,1390.0,43.37313317822757,-8.422655309684323
2017,1503005016,165.0,99.0,379.0,275.0,324.0,1242.0,43.3664537420081,-8.42315916415336
2017,1503005017,349.0,150.0,505.0,447.0,278.0,1729.0,43.37440551726991,-8.426970772239947
2017,1503005018,450.0,219.0,726.0,564.0,220.0,2179.0,43.37553384523721,-8.435021272497222
2017,1503005019,350.0,97.0,494.0,270.0,185.0,1396.0,43.37359680494429,-8.43400125818593
2017,1503005020,256.0,96.0,382.0,256.0,137.0,1127.0,43.373712811566165,-8.430313387643608
2017,1503005021,460.0,88.0,620.0,272.0,154.0,1594.0,43.37469233375581,-8.434411654190576
2017,1503005022,557.0,134.0,825.0,425.0,227.0,2168.0,43.37222953371156,-8.434280935992843
2017,1503006001,244.0,131.0,423.0,318.0,383.0,1499.0,43.36309338394722,-8.415662075158057
2017,1503006002,199.0,156.0,469.0,319.0,422.0,1565.0,43.363940171995296,-8.419079326857076
2017,1503006003,144.0,120.0,313.0,192.0,328.0,1097.0,43.36298960196614,-8.418055353884075
2017,1503006004,103.0,79.0,231.0,145.0,257.0,815.0,43.36102085344021,-8.41896836348178
2017,1503006005,141.0,85.0,284.0,218.0,355.0,1083.0,43.36013482197587,-8.420285162996963
2017,1503006006,119.0,66.0,239.0,137.0,197.0,758.0,43.35897383737742,-8.42148841176737
2017,1503006007,135.0,88.0,263.0,189.0,279.0,954.0,43.35991431354071,-8.421626350182189
2017,1503006008,159.0,68.0,338.0,181.0,220.0,966.0,43.361903726636726,-8.419188696563316
2017,1503006009,193.0,130.0,439.0,247.0,456.0,1465.0,43.362249763942934,-8.420438269220192
2017,1503006010,154.0,114.0,331.0,245.0,309.0,1153.0,43.36178276230275,-8.423259360826377
2017,1503006011,101.0,82.0,232.0,134.0,200.0,749.0,43.363520453335695,-8.420671364893275
2017,1503006012,234.0,127.0,460.0,291.0,468.0,1580.0,43.36250007918116,-8.424126951447299
2017,1503006013,144.0,87.0,318.0,180.0,328.0,1057.0,43.36364933096789,-8.42383828189537
2017,1503006014,193.0,135.0,390.0,262.0,347.0,1327.0,43.36438184275343,-8.4228849514282
2017,1503006015,171.0,140.0,393.0,273.0,317.0,1294.0,43.365230043828404,-8.421596420050173
2017,1503006016,197.0,138.0,416.0,254.0,371.0,1376.0,43.36501240357933,-8.423814037195143
2017,1503006017,217.0,117.0,441.0,269.0,341.0,1385.0,43.360948555655774,-8.417140537092747
2017,1503006018,129.0,105.0,263.0,209.0,363.0,1069.0,43.361948416575665,-8.417357595256656
2017,1503006019,139.0,101.0,276.0,227.0,314.0,1057.0,43.3601224662407,-8.418819716328056
2017,1503006020,112.0,80.0,244.0,140.0,248.0,824.0,43.36191663508788,-8.42158848258155
2017,1503006021,132.0,84.0,301.0,169.0,275.0,961.0,43.363185924379366,-8.422027808239996
2017,1503006022,93.0,66.0,229.0,115.0,218.0,721.0,43.364207535717235,-8.422133595961844
2017,1503006023,179.0,117.0,358.0,235.0,371.0,1260.0,43.36085205163768,-8.422146163984037
2017,1503007001,217.0,124.0,412.0,266.0,351.0,1370.0,43.35364887197364,-8.396170113559924
2017,1503007002,215.0,127.0,488.0,291.0,469.0,1590.0,43.35290679682416,-8.392668238960741
2017,1503007003,131.0,55.0,303.0,137.0,155.0,781.0,43.35287980028643,-8.395553498791248
2017,1503007004,225.0,119.0,435.0,273.0,469.0,1521.0,43.35187447969187,-8.389333914744084
2017,1503007005,166.0,90.0,318.0,227.0,261.0,1062.0,43.35223314430292,-8.393469034781402
2017,1503007006,269.0,175.0,572.0,396.0,415.0,1827.0,43.350893609676724,-8.390633608668766
2017,1503007007,238.0,149.0,493.0,354.0,296.0,1530.0,43.35131186819669,-8.395760965941196
2017,1503007008,292.0,154.0,560.0,306.0,327.0,1639.0,43.351676512627705,-8.397793222492233
2017,1503007009,235.0,149.0,521.0,374.0,408.0,1687.0,43.35312989854091,-8.402864492895729
2017,1503007010,166.0,106.0,351.0,256.0,308.0,1187.0,43.353703752731015,-8.40029404541964
2017,1503007011,189.0,167.0,432.0,353.0,348.0,1489.0,43.35324433794241,-8.3989706694025
2017,1503007012,232.0,136.0,446.0,349.0,414.0,1577.0,43.355083494671064,-8.398590962048312
2017,1503007013,224.0,166.0,504.0,403.0,610.0,1907.0,43.354152676438055,-8.391977012756268
2017,1503007014,229.0,160.0,476.0,391.0,406.0,1662.0,43.352372776719086,-8.388198321432052
2017,1503007015,301.0,154.0,497.0,394.0,387.0,1733.0,43.34884269235172,-8.41181587694477
2017,1503007016,157.0,90.0,316.0,225.0,313.0,1101.0,43.346329292455344,-8.412350509002344
2017,1503007017,92.0,57.0,199.0,171.0,222.0,741.0,43.34991289186907,-8.406324217684512
2017,1503007018,135.0,83.0,296.0,210.0,456.0,1180.0,43.34792960107183,-8.404357105790476
2017,1503007019,132.0,94.0,288.0,275.0,277.0,1066.0,43.34662352423009,-8.409504097062863
2017,1503007020,292.0,118.0,466.0,337.0,320.0,1533.0,43.350516788388994,-8.403631698613466
2017,1503007021,219.0,121.0,452.0,257.0,425.0,1474.0,43.3481565587473,-8.39758478675951
2017,1503007022,214.0,137.0,349.0,294.0,315.0,1309.0,43.347190057182935,-8.400099720823484
2017,1503007023,178.0,107.0,342.0,280.0,395.0,1302.0,43.34610114254925,-8.402124570945334
2017,1503007025,93.0,55.0,185.0,141.0,241.0,715.0,43.344540048439185,-8.403860617885668
2017,1503007026,118.0,50.0,227.0,152.0,239.0,786.0,43.34436413297657,-8.400886081389384
2017,1503007027,143.0,87.0,306.0,252.0,341.0,1129.0,43.34353014788304,-8.403735118227631
2017,1503007028,136.0,108.0,388.0,394.0,334.0,1360.0,43.34212875829454,-8.413102827405224
2017,1503007029,115.0,75.0,248.0,200.0,383.0,1021.0,43.350008459021346,-8.408480171971936
2017,1503007030,195.0,107.0,376.0,296.0,434.0,1408.0,43.34418106728363,-8.411051612914227
2017,1503007031,248.0,148.0,516.0,241.0,279.0,1432.0,43.34307675379143,-8.423046126472927
2017,1503007033,145.0,75.0,263.0,246.0,260.0,989.0,43.345290289954065,-8.405585262971782
2017,1503007034,102.0,66.0,203.0,231.0,294.0,896.0,43.346581208275104,-8.407323055031522
2017,1503007035,206.0,150.0,415.0,353.0,379.0,1503.0,43.347841670823655,-8.401478852474698
2017,1503007036,500.0,212.0,1023.0,436.0,238.0,2409.0,43.338450773443135,-8.413089816212487
2017,1503007038,200.0,100.0,396.0,236.0,351.0,1283.0,43.34681765528553,-8.39884878686182
2017,1503007039,230.0,122.0,347.0,303.0,232.0,1234.0,43.349275441443964,-8.395632600267703
2017,1503007040,162.0,112.0,316.0,251.0,303.0,1144.0,43.35026214090248,-8.393256099247749
2017,1503007041,190.0,105.0,295.0,273.0,148.0,1011.0,43.35025955919446,-8.400373607106985
2017,1503007042,411.0,195.0,588.0,515.0,382.0,2091.0,43.34045746824218,-8.405284818811191
2017,1503007043,303.0,124.0,438.0,347.0,188.0,1400.0,43.34179544401284,-8.402695364955068
2017,1503008001,174.0,116.0,400.0,253.0,328.0,1271.0,43.34104751962568,-8.39572060769669
